"Plot Title: DRYAS_13C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422515, SEN S/N: 20422515, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20422515)","Host Connected (LGR S/N: 20422515)","Stopped (LGR S/N: 20422515)","End Of File (LGR S/N: 20422515)"
472,07/12/22 11:30:00  AM,8.382,,,,
473,07/12/22 12:00:00  PM,8.382,,,,
474,07/12/22 12:30:00  PM,8.082,,,,
475,07/12/22 01:00:00  PM,7.782,,,,
476,07/12/22 01:30:00  PM,7.582,,,,
477,07/12/22 02:00:00  PM,7.582,,,,
478,07/12/22 02:30:00  PM,7.782,,,,
479,07/12/22 03:00:00  PM,8.082,,,,
480,07/12/22 03:30:00  PM,8.082,,,,
481,07/12/22 04:00:00  PM,8.382,,,,
482,07/12/22 04:30:00  PM,8.282,,,,
483,07/12/22 05:00:00  PM,8.182,,,,
484,07/12/22 05:30:00  PM,7.882,,,,
485,07/12/22 06:00:00  PM,7.782,,,,
486,07/12/22 06:30:00  PM,7.582,,,,
487,07/12/22 07:00:00  PM,7.280,,,,
488,07/12/22 07:30:00  PM,7.079,,,,
489,07/12/22 08:00:00  PM,6.978,,,,
490,07/12/22 08:30:00  PM,6.877,,,,
491,07/12/22 09:00:00  PM,6.674,,,,
492,07/12/22 09:30:00  PM,6.573,,,,
493,07/12/22 10:00:00  PM,6.370,,,,
494,07/12/22 10:30:00  PM,6.268,,,,
495,07/12/22 11:00:00  PM,6.166,,,,
496,07/12/22 11:30:00  PM,5.962,,,,
497,07/13/22 12:00:00  AM,5.962,,,,
498,07/13/22 12:30:00  AM,5.860,,,,
499,07/13/22 01:00:00  AM,5.757,,,,
500,07/13/22 01:30:00  AM,5.757,,,,
501,07/13/22 02:00:00  AM,5.655,,,,
502,07/13/22 02:30:00  AM,5.655,,,,
503,07/13/22 03:00:00  AM,5.655,,,,
